nb_projet_siret,annee_creation,kw_renovation,kw_energetique,kw_batiment,kw_ecole,kw_eclairage,kw_incendie,kw_mobilite,kw_isolation,kw_chauffage,kw_photovolta,kw_recyclage,kw_benef_commune,kw_benef_ville,kw_benef_departement,kw_benef_region,kw_benef_metropole,kw_benef_communaute,kw_benef_syndicat,kw_benef_association,kw_benef_territoires,kw_benef_public,categorie_entreprise_ETI,categorie_entreprise_GE,categorie_entreprise_PME,economie_sociale_solidaire_unite_legale_N,economie_sociale_solidaire_unite_legale_Non_renseigne,economie_sociale_solidaire_unite_legale_O,demarche,nom_region,nom_departement,code_departement,forme_juridique_beneficiaire,code_commune,nom_commune,siret,activite_principale,code_postal,tranche_effectifs_unite_legale,annee_creation_bin,montant_engage_log
2,1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.01358307059093,10.975968081027128,10.329364876598156,10.329364876598156,10.867898869298177,11.169696138039063,11.169696138039063,10.929595894682153,10.894518710219307,11.169696138039063,11.470033703793069,11.462832162125798,10.097202293159526
1,1983,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.04404863079418,11.721013720708392,11.721013720708392,10.867898869298177,11.124868851809136,11.124868851809136,11.124868851809136,10.894518710219307,11.124868851809136,11.273248658116424,10.898415635135263,12.388190014812611
5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,10.475322431255302,10.51254121932266,11.545077626035809,11.545077626035809,11.275106400876476,10.909053194789047,10.909053194789047,10.909053194789047,10.894518710219307,10.82680330150622,11.655759499038734,10.846105734621867,10.545367754151743
1,1983,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.51254121932266,11.232398616117873,11.232398616117873,10.867898869298177,11.153928719054369,10.859914794026613,11.153928719054369,10.894518710219307,11.153928719054369,10.752045520711334,10.898415635135263,12.611541086966115
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,9.62757103997272,10.469612630640494,9.941796540009213,9.941796540009213,10.867898869298177,10.772176296773765,10.772176296773765,10.772176296773765,10.894518710219307,10.72698062587492,10.410010136077346,10.898415635135263,9.67743226623298
5,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,10.475322431255302,11.42887912134395,11.38182675633953,11.38182675633953,10.612492372366853,10.80535976944018,10.80535976944018,10.855819010495752,10.57819558377291,10.915912814371401,11.273248658116424,11.462832162125798,11.091041298833769
1,1983,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.42887912134395,11.2863357896478,11.2863357896478,10.867898869298177,11.101174489277541,11.101174489277541,11.101174489277541,10.894518710219307,11.101174489277541,10.752045520711334,10.898415635135263,12.206077645517674
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.620143400852314,9.910199419058554,9.910199419058554,10.867898869298177,11.205229283267402,11.205229283267402,11.205229283267402,10.894518710219307,10.903719386088113,11.470033703793069,10.898415635135263,13.005831808336863
1,1983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.975968081027128,11.010842737859567,11.010842737859567,10.867898869298177,10.854346788696605,10.854346788696605,10.854346788696605,10.894518710219307,10.854346788696605,10.070993727253382,10.898415635135263,10.308985993422082
1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.108186190520671,10.620143400852314,10.642421107040914,10.642421107040914,10.628254886499958,10.735136104543763,10.735136104543763,10.735136104543763,10.894518710219307,10.854186580226484,11.041263967128458,10.846105734621867,9.392745258631441
1,1983,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.620143400852314,11.367276355560078,11.367276355560078,10.867898869298177,11.100611395389468,11.100611395389468,11.100611395389468,10.894518710219307,11.100611395389468,10.410010136077346,10.898415635135263,12.201749765332858
1,1983,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.69812101696013,11.42887912134395,11.2863357896478,11.2863357896478,10.867898869298177,10.968152544028158,10.968152544028158,10.968152544028158,10.894518710219307,10.968152544028158,10.332078087480614,10.898415635135263,11.183685015824267
1,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,12.503609973389988,10.51254121932266,10.865051364274366,10.865051364274366,11.3633298834679,11.18453870916348,11.18453870916348,11.3633298834679,11.55559041573189,11.18453870916348,10.295698749064284,10.99095797131906,14.220976332738882
1,1983,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,9.62757103997272,10.469612630640494,11.00796029597516,11.00796029597516,10.867898869298177,10.561055883924586,10.561055883924586,10.561055883924586,10.894518710219307,10.760142304937974,10.295698749064284,10.898415635135263,8.054783058463778
2,1983,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,11.069002998076362,11.306529943680195,11.306529943680195,10.867898869298177,10.974159622391554,10.974159622391554,10.974159622391554,10.894518710219307,10.824695543191584,10.332078087480614,10.898415635135263,10.843904883186518
4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,9.62757103997272,11.110708772783159,10.69544065221592,10.69544065221592,10.236398269268328,10.928400005432954,10.809632133159464,10.928400005432954,10.57819558377291,10.928400005432954,10.752045520711334,10.846105734621867,11.184261663019017
1,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,10.475322431255302,10.975968081027128,11.416284488585541,11.416284488585541,10.236398269268328,11.040102000619825,11.040102000619825,10.919500188956203,10.57819558377291,11.040102000619825,10.410010136077346,10.99095797131906,10.809748150372926
4,1983,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.556163434330063,10.975968081027128,11.132604803162815,11.132604803162815,10.867898869298177,11.183195333938475,11.183195333938475,11.127616301466537,10.894518710219307,11.183195333938475,12.182803577485947,10.898415635135263,12.295489676612279
5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,10.108186190520671,10.620143400852314,9.910199419058554,9.910199419058554,11.275106400876476,10.984690910824828,10.984690910824828,10.984690910824828,10.894518710219307,11.099337339544455,11.655759499038734,10.846105734621867,11.643646662693238
1,1983,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.469612630640494,10.572983036827797,10.572983036827797,10.867898869298177,10.874407088269992,10.874407088269992,10.874407088269992,10.894518710219307,10.874407088269992,10.410010136077346,10.898415635135263,10.463167338423638
1,1983,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.975968081027128,11.416284488585541,11.416284488585541,10.867898869298177,11.187471928066387,11.187471928066387,11.187471928066387,10.894518710219307,11.187471928066387,10.410010136077346,10.898415635135263,12.869350650687808
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.815375828204525,10.836228107146631,10.836228107146631,10.867898869298177,11.030550099210105,11.030550099210105,11.030550099210105,10.894518710219307,11.14671121982114,10.070993727253382,10.898415635135263,11.663266038409006
1,1983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.110708772783159,10.529336661946624,10.529336661946624,10.867898869298177,10.891123422214761,10.891123422214761,10.891123422214761,10.894518710219307,10.891123422214761,10.752045520711334,10.898415635135263,10.591647316585027
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.51254121932266,11.232398616117873,11.232398616117873,10.867898869298177,11.226986879052475,11.226986879052475,11.226986879052475,10.894518710219307,11.226986879052475,10.410010136077346,10.898415635135263,13.173058392858724
27,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,9.62757103997272,11.04404863079418,10.553707547090898,10.553707547090898,10.236398269268328,9.944810687600784,9.944810687600784,9.944810687600784,10.894518710219307,10.225386061021275,10.752045520711334,10.846105734621867,9.83484301323162
1,2001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.01358307059093,10.975968081027128,11.132604803162815,11.132604803162815,10.628254886499958,10.651309604774879,10.651309604774879,10.651309604774879,10.894518710219307,10.73752293348142,10.752045520711334,11.208873210857517,8.748463629942055
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,10.01358307059093,12.203846975112604,11.5678924572017,11.5678924572017,10.867898869298177,10.807346097710756,10.807346097710756,10.807346097710756,10.894518710219307,10.807346097710756,11.905517505015311,10.898415635135263,9.947743643790666
1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,10.475322431255302,11.069002998076362,10.599465229495417,10.599465229495417,10.612492372366853,10.806235797387675,10.806235797387675,10.835728823449454,10.57819558377291,10.806235797387675,10.070993727253382,10.846105734621867,10.165890277802454
1,1983,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,9.69812101696013,10.912202696038703,10.791039736291108,10.791039736291108,10.867898869298177,11.079764743566235,11.079764743566235,11.079764743566235,10.894518710219307,11.058378854299583,10.332078087480614,10.898415635135263,12.041524599944532
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,9.62757103997272,11.42887912134395,11.542899263932433,11.542899263932433,10.867898869298177,10.961954540338667,10.961954540338667,10.961954540338667,10.894518710219307,10.961954540338667,11.499769794966772,10.898415635135263,11.136047813713976
1,1983,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.469612630640494,10.598520467605981,10.598520467605981,10.867898869298177,10.967884626159002,10.967884626159002,10.967884626159002,10.894518710219307,10.967884626159002,10.332078087480614,10.898415635135263,11.181625827362724
1,1983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.469612630640494,11.296431654305286,11.296431654305286,10.867898869298177,10.79396586598117,10.79396586598117,10.79396586598117,10.894518710219307,10.79396586598117,10.070993727253382,10.898415635135263,9.84490459510383
2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,10.604141597915584,11.110708772783159,11.054217870830401,11.054217870830401,10.628254886499958,10.902114836828469,10.902114836828469,10.840947895480394,10.894518710219307,10.830498175205989,11.499769794966772,10.846105734621867,10.357774570341576
2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,10.01358307059093,10.51254121932266,11.232398616117873,11.232398616117873,11.809774385623076,11.109750369020244,11.109750369020244,11.101614455164228,10.894518710219307,11.101614455164228,12.457376679522962,10.846105734621867,11.552155793461898
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.574690161530762,11.069002998076362,11.20848693074786,11.20848693074786,10.867898869298177,10.711442709713289,10.711442709713289,10.711442709713289,10.894518710219307,10.711442709713289,11.273248658116424,10.898415635135263,9.21064032698518
1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,10.108186190520671,11.110708772783159,11.495378838174009,11.495378838174009,11.275106400876476,11.007384128436623,11.007384128436623,10.915469509339683,10.894518710219307,11.007384128436623,11.905517505015311,10.846105734621867,10.778768772309705
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.69812101696013,10.51254121932266,11.232398616117873,11.232398616117873,10.867898869298177,10.984574269901854,10.984574269901854,10.984574269901854,10.894518710219307,10.984574269901854,10.410010136077346,10.898415635135263,11.30990066744954
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,9.62757103997272,11.04404863079418,11.081903968983852,11.081903968983852,10.867898869298177,10.629160517350062,10.629160517350062,10.629160517350062,10.894518710219307,10.698139293931499,10.332078087480614,10.898415635135263,8.578228082002106
1,1983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,11.069002998076362,10.905058983328656,10.905058983328656,10.867898869298177,11.136845342094803,11.136845342094803,11.136845342094803,10.894518710219307,11.136845342094803,10.332078087480614,10.898415635135263,12.480240054937235
4,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.941259552842595,11.069002998076362,10.940149540994259,10.940149540994259,11.809774385623076,10.892033699248762,10.892033699248762,11.085669916388603,10.894518710219307,10.892033699248762,11.905517505015311,11.208873210857517,12.587385078588788
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.01358307059093,10.975968081027128,11.010842737859567,11.010842737859567,10.867898869298177,10.768952119651106,10.768952119651106,10.768952119651106,10.894518710219307,10.768952119651106,10.752045520711334,10.898415635135263,9.65265158120501
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,10.975968081027128,10.767890771987933,10.767890771987933,10.867898869298177,10.682322016170831,10.682322016170831,10.682322016170831,10.894518710219307,10.70742574831337,10.070993727253382,10.898415635135263,8.98682175033189
1,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.475322431255302,11.639983178871429,11.639983178871429,11.639983178871429,10.628254886499958,10.994358790122288,10.994358790122288,10.994358790122288,10.894518710219307,10.994358790122288,11.273248658116424,11.208873210857517,11.385103457032141
5,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,10.108186190520671,11.110708772783159,11.64069867428746,11.64069867428746,11.809774385623076,11.269301073382334,11.269301073382334,11.01346564872791,10.894518710219307,11.19653514470766,12.182803577485947,11.208873210857517,11.80251945853546
1,1983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,12.203846975112604,11.84719300849457,11.84719300849457,10.867898869298177,10.92490595936665,10.92490595936665,10.92490595936665,10.894518710219307,10.92490595936665,10.410010136077346,10.898415635135263,10.851296331126829
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,10.469612630640494,8.997239440994074,8.997239440994074,10.867898869298177,10.696621184040321,10.696621184040321,10.696621184040321,10.894518710219307,10.595401147534972,11.041263967128458,10.898415635135263,9.096723645189215
3,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.01358307059093,11.069002998076362,10.599465229495417,10.599465229495417,10.236398269268328,10.858010666406987,10.858010666406987,10.858010666406987,11.488218040967483,10.858010666406987,10.410010136077346,11.462832162125798,9.61587214452889
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.51254121932266,11.232398616117873,11.232398616117873,10.867898869298177,10.982141711014675,10.982141711014675,10.982141711014675,10.894518710219307,11.079587160811656,10.070993727253382,10.898415635135263,11.29120427661805
27,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,9.62757103997272,11.04404863079418,10.553707547090898,10.553707547090898,10.236398269268328,9.944810687600784,9.944810687600784,9.944810687600784,10.894518710219307,10.225386061021275,10.752045520711334,10.846105734621867,8.654055281105954
1,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,12.503609973389988,11.04404863079418,11.081903968983852,11.081903968983852,11.283967420421076,11.213443408834294,11.213443408834294,11.213443408834294,12.604124040527205,11.04367153141045,11.470033703793069,11.208873210857517,13.06896471037963
1,1983,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.69812101696013,10.51254121932266,10.384252120688657,10.384252120688657,10.867898869298177,10.819592884476798,10.819592884476798,10.819592884476798,10.894518710219307,10.718538438532589,10.070993727253382,10.898415635135263,10.04187115413157
1,1983,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.51254121932266,10.865051364274366,10.865051364274366,10.867898869298177,10.90417594643081,10.90417594643081,10.90417594643081,10.894518710219307,10.90417594643081,10.332078087480614,10.898415635135263,10.691967639914864
9,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,10.475322431255302,11.04404863079418,11.081903968983852,11.081903968983852,11.275106400876476,11.103693357906298,11.103693357906298,11.103693357906298,10.894518710219307,11.105472428782548,11.499769794966772,10.846105734621867,11.78897261343827
5,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,11.941259552842595,11.110708772783159,11.64069867428746,11.64069867428746,11.809774385623076,11.269301073382334,11.269301073382334,11.01346564872791,10.894518710219307,11.19653514470766,12.182803577485947,11.208873210857517,12.694696953846401
1,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.604141597915584,10.975968081027128,10.329364876598156,10.329364876598156,10.628254886499958,10.764166803257245,10.764166803257245,10.764166803257245,10.894518710219307,10.764166803257245,11.041263967128458,10.846105734621867,9.61587214452889
3,1983,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.60945251035581,10.872016904028564,10.872016904028564,10.867898869298177,10.851774331783805,10.851774331783805,10.851774331783805,10.894518710219307,10.911995226992422,10.410010136077346,10.898415635135263,9.138554317468726
2,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.286866842098139,11.04404863079418,11.721013720708392,11.721013720708392,10.867898869298177,11.16852321796866,11.16852321796866,11.16852321796866,10.894518710219307,11.16852321796866,11.499769794966772,10.898415635135263,12.252211679509863
15,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,11.04404863079418,10.553707547090898,10.553707547090898,10.054441402351973,10.411190449621749,10.411190449621749,10.411190449621749,10.894518710219307,10.428412658455645,10.410010136077346,10.846105734621867,8.051707341619325
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,12.503609973389988,11.110708772783159,11.64069867428746,11.64069867428746,10.867898869298177,10.907099789710426,10.907099789710426,10.907099789710426,10.894518710219307,10.962585090756418,11.041263967128458,10.898415635135263,10.714439990727769
1,1983,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.620143400852314,11.012565649856983,11.012565649856983,10.867898869298177,10.840041295511393,10.840041295511393,10.840041295511393,10.894518710219307,10.86874879291892,10.070993727253382,10.898415635135263,10.199035482855795
1,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.469612630640494,10.582773196430457,10.582773196430457,11.275106400876476,11.020722753774889,11.020722753774889,11.020722753774889,10.894518710219307,11.020722753774889,11.470033703793069,11.462832162125798,11.587734098746115
2,1983,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.286866842098139,11.04404863079418,11.721013720708392,11.721013720708392,10.867898869298177,11.011317234307494,11.011317234307494,11.011317234307494,10.894518710219307,11.011317234307494,12.182803577485947,10.898415635135263,11.481467821069396
1,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,10.469612630640494,11.042370023948346,11.042370023948346,10.867898869298177,10.723068931956206,10.723068931956206,10.723068931956206,10.894518710219307,10.723068931956206,11.041263967128458,10.846105734621867,9.299998243906717
2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.475322431255302,10.469612630640494,11.078208195399672,11.078208195399672,10.612492372366853,10.999793915939634,10.999793915939634,11.048034805291088,10.894518710219307,11.048034805291088,10.752045520711334,10.846105734621867,11.426877260344774
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.51254121932266,10.252228936904329,10.252228936904329,10.867898869298177,11.183335831339672,11.183335831339672,11.183335831339672,10.894518710219307,11.183335831339672,10.752045520711334,10.898415635135263,12.83756104784321
27,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,9.62757103997272,11.04404863079418,10.553707547090898,10.553707547090898,10.236398269268328,9.944810687600784,9.944810687600784,9.944810687600784,10.894518710219307,10.225386061021275,10.752045520711334,10.846105734621867,9.81561216603412
1,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,10.01358307059093,10.60945251035581,10.412226163993791,10.412226163993791,10.612492372366853,10.919788992290941,10.919788992290941,10.919788992290941,10.511414453657357,10.866996864782834,11.041263967128458,11.462832162125798,10.811967862318307
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,10.469612630640494,8.997239440994074,8.997239440994074,10.867898869298177,10.482831912552673,10.482831912552673,10.482831912552673,10.894518710219307,10.830066688912153,11.041263967128458,10.898415635135263,7.453561871643373
1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,10.604141597915584,11.069002998076362,11.39493164550483,11.39493164550483,11.074356461026202,11.233115317904176,11.233115317904176,11.005419109630036,11.188881857059314,11.196507885208623,10.410010136077346,10.99095797131906,11.47011190526658
1,1983,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.469612630640494,8.997239440994074,8.997239440994074,10.867898869298177,10.828682988137878,10.828682988137878,10.828682988137878,10.894518710219307,10.62872816493712,10.070993727253382,10.898415635135263,10.111736731339999
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.51254121932266,11.232398616117873,11.232398616117873,10.867898869298177,10.704597212374537,10.704597212374537,10.704597212374537,10.894518710219307,10.704597212374537,11.041263967128458,10.898415635135263,9.158026557034626
1,1983,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.469612630640494,11.042370023948346,11.042370023948346,10.867898869298177,11.022862763193334,11.022862763193334,11.022862763193334,10.894518710219307,10.864223617429362,10.410010136077346,10.898415635135263,11.60418198524178
1,1983,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.620143400852314,9.910199419058554,9.910199419058554,10.867898869298177,10.750160382022484,10.750160382022484,10.750160382022484,10.894518710219307,10.706619017470388,10.332078087480614,10.898415635135263,9.50822026940441
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.286866842098139,11.069002998076362,10.742554565534922,10.742554565534922,10.867898869298177,11.16971157071195,11.16971157071195,11.16971157071195,10.894518710219307,11.16971157071195,10.752045520711334,10.898415635135263,12.732846418804444
1,1983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.469612630640494,10.598520467605981,10.598520467605981,10.867898869298177,10.992572396122755,10.992572396122755,10.992572396122755,10.894518710219307,10.874047819038767,10.332078087480614,10.898415635135263,11.371373421319406
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.04404863079418,11.721013720708392,11.721013720708392,10.867898869298177,11.097840405255369,11.097840405255369,11.097840405255369,10.894518710219307,11.097840405255369,11.273248658116424,10.898415635135263,12.180452227661567
1,1983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.42887912134395,11.2863357896478,11.2863357896478,10.867898869298177,11.101174489277541,11.101174489277541,11.101174489277541,10.894518710219307,11.101174489277541,10.410010136077346,10.898415635135263,12.206077645517674
